userName,score,at,content,,,,,,,,,,,,,
Lukman s 1382,2,11/24/2022 0:07,Cashback n voucher bebas ongkirx g bsa d gabung + ada bea trx,,,,,,,,,,,,,
Nafi Munajib,5,11/23/2022 23:52,Sangat terpercaya 👍🏻,,,,,,,,,,,,,
ir doelah,1,11/23/2022 23:45,Kembalikan tokped seperti dulu !!!!,,,,,,,,,,,,,
Anis purwati,5,11/23/2022 22:50,Terpercaya,,,,,,,,,,,,,
Jimmy Sullivan,2,11/23/2022 22:38,Gak bisa verifikasi diri,,,,,,,,,,,,,
Rere Hodi,1,11/23/2022 22:18,Promo semakin sedikit dan produk jg lebih mahal sekarang..,,,,,,,,,,,,,
Kiky Doang,2,11/23/2022 22:12,Goooooooddddd,,,,,,,,,,,,,
Ogep Afrizal,5,11/23/2022 22:06,bagus,,,,,,,,,,,,,
Deni Maryadi,5,11/23/2022 21:55,semoga bermanfaat dan amnah,,,,,,,,,,,,,
Alpha Centaury,1,11/23/2022 21:24,Kebijakan tidak bisa pakai voucher gratis ongkir dan voucher cashback secara bersamaan sangat meresahkan.,,,,,,,,,,,,,
Dede Sahlan,5,11/23/2022 21:19,Aman,,,,,,,,,,,,,
Saefudin 92,1,11/23/2022 21:15,Kecewa,,,,,,,,,,,,,
ari sudewo,2,11/23/2022 20:52, Skr jarang sekali ada gratis ongkirnya lg spt dulu dan jarang bisa bayar COD. mungkin tokopedia gak mau rugi ,mau untung terus. ,,,,,,,,,,,,
Raden Bagus Harry Eko,5,11/23/2022 20:19,Oke,,,,,,,,,,,,,
Ochile Pratama,1,11/23/2022 20:19, Sudah bertahun2 lamanya selalu belanja di aplikasi ini, dengan kebijakan sekarang yang udah gak asik mending pindah haluan aja. Mungkin kebanyakn beriklan DRAKOR, mau gak mau harus ada biaya layanan setiap transaksi, biaya beli voucer gratis ongkir dll . Terimakasih. izin meng uninstal dan hapus akunnya. ,,,,,,,,,,
Maula Eliva,4,11/23/2022 19:57,Tokopedia sekarang gak kta dulu...malah sekarang jadinya mahal sbb kebijakan baru..,,,,,,,,,,,,,
Siti Fadillah,5,11/23/2022 19:49,terbaik,,,,,,,,,,,,,
Sandi Sutrisna,5,11/23/2022 19:26,Jangan ragu beli elektronik ditokopedia barang dijamin,,,,,,,,,,,,,
Mr. Ong,5,11/23/2022 19:08,oke bgt,,,,,,,,,,,,,
Alfatih Djmoky,5,11/23/2022 18:35,Tokopedia memang top,,,,,,,,,,,,,
Alvin ramadha 08 Sultan,5,11/23/2022 17:37,terima kasih,,,,,,,,,,,,,
Muhammad Nurfaizi,5,11/23/2022 17:29, mantapp, banyak promonya ,,,,,,,,,,,,
Herwanto Heru,5,11/23/2022 16:47,Semoga tokopedia bisa memuaskan pelayananya ke pd konsumen,,,,,,,,,,,,,
Nurdin Lucky,4,11/23/2022 16:08,Sudah tahunan pake Tokopedia... Sekarang kok ada biayanya layanan... Terpaksa uninstall dulu dech...,,,,,,,,,,,,,
Sway Way865,5,11/23/2022 16:03,Saya kasih bintang 5terimakasih kredit pintar....saya sangat terbantu dengan aplikasi ini juga bisa menjadi salah satu dari mereka yang,,,,,,,,,,,,,
Santi Galaento,2,11/23/2022 15:53,Ongkir terlalu mahal,,,,,,,,,,,,,
Susi Susilawati,5,11/23/2022 15:52,tokopedia emang yahuyyyy,,,,,,,,,,,,,
Pengguna Google,5,11/23/2022 15:46,Mantap,,,,,,,,,,,,,
nopa andi,5,11/23/2022 15:40,Okee.,,,,,,,,,,,,,
diah asih sukesi,5,11/23/2022 15:38,masya allah tabarakallahu .. mantapks,,,,,,,,,,,,,
asri ramaidi,1,11/23/2022 15:25,seller lama kirim barang! seller tidak kompeten buang aja dari tokopedia! kebijakan tokopedia juga parah! pindah ke aplikasi sebelah aja.,,,,,,,,,,,,,
Rio Fer,5,11/23/2022 15:15,Aman Dan Bagus,,,,,,,,,,,,,
Lely Bhawel,5,11/23/2022 15:10,makasih toko pedia,,,,,,,,,,,,,
Naswa zein,1,11/23/2022 15:05,Dibatalin mulu,,,,,,,,,,,,,
Mrosyid Assajury,5,11/23/2022 14:59, Saya pake gopay later ,dipake belanja bisa tapi gak bisa bayar cicilan ,notifikasi juga gak ada baik di toped maupun wa. Gimana nih... ,,,,,,,,,,,
eko purwanto,5,11/23/2022 14:50,sejauh ini OK,,,,,,,,,,,,,
Azizah BlackNoir,2,11/23/2022 14:33, Kasih bintang 2 karena Tokped berubah... Sekarang sdh gak bisa gabungin voucher bebas ongkir sama cashback/diskon, harus dipilih salah satu sekarang hadehhh.. dan itupun voucher bebas ongkir cuman nama doang (potong ongkir cuman beberapa) bukan bebas ongkir namanya kalau tdk terpotong semua. Kembalikan Tokped yg dulu, kayaknya antara sy tdk akan belanja di Tokped lg atau hapus akun aja ,,,,,,,,,,,
Anak Malam,4,11/23/2022 14:20,kurang banyak promo utk topup dan token/pulsa,,,,,,,,,,,,,
Budi Arse,5,11/23/2022 14:18,bagus,,,,,,,,,,,,,
muhammad fathur,5,11/23/2022 14:17,Semoga terus berkembang Tokopedia.,,,,,,,,,,,,,
Hamdani Yasir,5,11/23/2022 14:16,kemudahan dalam penggunaan,,,,,,,,,,,,,
Eddi Suratmoko,5,11/23/2022 14:15,baik,,,,,,,,,,,,,
Alchadid Official,5,11/23/2022 14:07, mantap lah, kumplit barang nya ,,,,,,,,,,,,
Smart Tv,5,11/23/2022 14:05,Good,,,,,,,,,,,,,
Philip Liem,5,11/23/2022 14:03,Mantap dan Membantu... 👍🏼,,,,,,,,,,,,,
Afdal Ali,1,11/23/2022 13:58, Wajar lah dapat ulasan negatif dr konsumen. Belanja pakai kartu prakerja aja bisa di sini. Kalian semua simpulkan aja sendiri. Buat para penjual jangan jualan lah di sini di banding , LAZADA, SHOPEE, TIKTOK. dari segi kebijakan apa lagi pelayanan CS jauh banget kebanyakan ber tele-tele,selalu berpihak, dan gak pernah mau menyelesaikan masalah. Di sini yang pembeli sambil merem aja laporin toko kalian dengan laporan asal2an pasti di sangsi toko kalian. Dari pada mnysl ntr mnding mlai cabut deh. ,,,,,,,,
Khusnul Khotimah,5,11/23/2022 13:51,ok,,,,,,,,,,,,,
Fani Fahlevi,1,11/23/2022 13:45, Saya pengguna tokopedia sejak lama, yg saya suka adalah interfacenya yg mudah digunakan. Sebagai pengguna setia, sebisa mungkin dari skrg saya tidak menggunakannya lagi. Karena kecewa, cashback yang saya sudah pasang tidak saya terima. Dikatakan saya tidak memasang kupon, yg jelas2 pasti saya memasang kupon. Bisa di cek saja riwayat transaksi saya sebelum2nya. Kecewa. ,,,,,,,,,
Kusi Yatun,1,11/23/2022 13:45,Ruwet aplikasinya...,,,,,,,,,,,,,
Fachrudin Paul,5,11/23/2022 13:32,Mantab,,,,,,,,,,,,,
Ajeng Lestari,5,11/23/2022 13:20,mantan sering dapat blanja rp.0 dan vocher potongan belanja,,,,,,,,,,,,,
Bayu Dharma,1,11/23/2022 13:15, perpanjangan di tolak sama pembeli, tapi tenggat nya di majuin. Tokped kemarin   ga kayak gini baru kali ini aja si kayak ga profesional banget hahaha ,,,,,,,,,,,,
Vijai Sanjaya09,5,11/23/2022 13:13,Mantap,,,,,,,,,,,,,
Muhammad Ali,1,11/23/2022 13:09, Barang sering gagal kirim... pembayaran pun gk bisa di bayar di tempat, persenan ku belum sampai duit sudah di transfer, di lacak posisi nya sudah dekat tp kenyataan gk sampai...sedih kecewa banget barang 10 hari belum sampai duit sudah masuk...barang belum di kirim , tidak ada pihak yg bertanggung jawab ... Tokopedia hanya diam , hati hati kawan , ini yakin gk ada respon . Sampai 15 hari belum sampai barang saya gk ada respon , Tokopedia kurang ajar...190 ribu buat saya ke ada an sekarang gede ,,,,,,,
Edo Akoyide,5,11/23/2022 12:54,Kak mohon solusi nya kak hape saya ke instal aku juga gak di kaid kan ke email kak no hp nya udah mati kak sandi gak muncul kak mohon ya kak di bantu gimana cara ganti nomor nya kak makasih maaf🙏🙏,,,,,,,,,,,,,
Sapta Nur Rafiq,3,11/23/2022 12:53,Tak Ada cod lagi ya.... Gold member... Cuma cek2 harga disini. Belanjanya disebelah,,,,,,,,,,,,,
Erna Aziz,5,11/23/2022 12:48,bagus,,,,,,,,,,,,,
Jo Koboy,2,11/23/2022 12:37, Toped ada program pinjaman online tapi pihak ke3 ,Nyoba Pinjem 1 jt ,Syaratnya minta ampun 😆 ,pake ditlp segala dan besoknya bakal disurvey datang kerumah . Alamaknyak .. No recomended ,Pake yg lain aja logo   K   ,,,,,,,,,
Khoerul M,5,11/23/2022 12:33,mantap,,,,,,,,,,,,,
Ahmad Rifai,5,11/23/2022 12:29,Sangat membantu dalam jual beli online,,,,,,,,,,,,,
Tjahyo Esmoro,5,11/23/2022 12:25,Ok,,,,,,,,,,,,,
zaen amayrudin,5,11/23/2022 12:20,asyik,,,,,,,,,,,,,
Jajang Nurjaman,5,11/23/2022 12:17,Ntaps,,,,,,,,,,,,,
jalal toha,1,11/23/2022 12:14,PayLater+Cicilan bunganya gede bgt,,,,,,,,,,,,,
Harits,5,11/23/2022 12:02,karena promonya banyak cuy,,,,,,,,,,,,,
Faisal Hamzah,1,11/23/2022 12:02,Sejak gabung gojek toped makin pelit promo masa cashback gabisa digabung bebas ongkir klo mau bebas ongkir harus langganan 25rb rugi dikira sy belanja onlen stiap hari rindu toped yg dulu saat partner sama OVO skrang sy slalu blanja dioren pdhal dulu sy slalu pk toped,,,,,,,,,,,,,
Dicky fani firmansyah,1,11/23/2022 11:56,Ahh apa dah kirain bisa belanja 0 untuk akun baru ternyata barang gak di confirm sama penjual nya aneh banget untuk harus nya ada ganti untuk belanja yang lain lah,,,,,,,,,,,,,
tulak panto,5,11/23/2022 11:53,baik sekali,,,,,,,,,,,,,
Ade Alberto,5,11/23/2022 11:51,Mamtap,,,,,,,,,,,,,
Joko Susilo,1,11/23/2022 11:48,Sekarang Tokopedia udah gak bisa digabung gratis ongkos dan kupon.....gak asik,,,,,,,,,,,,,
Mohammad Ali Muhson,5,11/23/2022 11:47,Jos,,,,,,,,,,,,,
Dudun Sanuri,5,11/23/2022 11:43,aplikasi terpercaya,,,,,,,,,,,,,
Oelant Wulan,4,11/23/2022 11:29,top,,,,,,,,,,,,,
Fata gaming,5,11/23/2022 11:27,gg,,,,,,,,,,,,,
Iqbal Bagaskara,5,11/23/2022 11:21,makasih,,,,,,,,,,,,,
Salim Zindan,1,11/23/2022 11:20,Tokopedia sekarang parah banget casback dan gratis ongkirnya di jadikan satu. Jadi tidak pernah dapet casback ke gopay......!!!!!!,,,,,,,,,,,,,
cahaya rizky,5,11/23/2022 11:14, kalian kebanyakan ngeluh, masih untung ada bebas ongkir 40rb, kalo mental mengeluh jangan ditampak kan di depan orang lain, kalo gak suka tinggalin kalo masih suka ya stay.. gitu aja kok repot.. ,,,,,,,,,,
Feri Mohammad,5,11/23/2022 11:13,Makin Keren Tokped 😘,,,,,,,,,,,,,
Hernandez Siregar,1,11/23/2022 11:12,Aplikasi kurang komitmen ke customer. Ada kendala pengiriman eh playanan nya tidak gerak cepat. Lambat bahkan bisa di bilang no reapon. Kecewa🖕🖕🖕🖕,,,,,,,,,,,,,
Achmad Mustakim,5,11/23/2022 11:11,banyak bonus nya,,,,,,,,,,,,,
Zheeshans Brada,5,11/23/2022 11:07,wah beneran loh...,,,,,,,,,,,,,
Heribertus Semu,5,11/23/2022 11:05,Mantap,,,,,,,,,,,,,
Asifa Manggala,5,11/23/2022 10:49,Suka mantap,,,,,,,,,,,,,
Ahmad Husaini,1,11/23/2022 10:42, Padahal udah nyaman belanja² pake Tokped, beli barang puluhan juta juga udah biasa, dapat Cashback juga. tapi skrang promo cashback dan bebas ongkirnya malah jadi gak jelas! Nyoba belanja Toko Sebelah aja dehh😏 ,,,,,,,,,,,
Naning Krismawati,2,11/23/2022 10:36,awalnya suka banget belanja di tokopedia semenjak gratis ongkir dan voc cashback maupun diskon ngga bisa di gabung jadi sedikit kecewa di tambah sekarang voc cashback event wib hilang tambah kecewa ..tokopedia makin pelit,,,,,,,,,,,,,
Restu Pratama,5,11/23/2022 10:30,Aplikasi nya baguss!!!!,,,,,,,,,,,,,
Make Baby,1,11/23/2022 10:18, Mohon evaluasi nya ,jika formulir data telp konsumen tidak digunakan untuk memberi tahu konsumen barang akan diantar ke tempat tujuan atau menanyakan alamatnya sudah sesuai apa belum ,lebih baik dihilangkan saja , karena nomor telp tersebut salah satu tujuannya adalah mempermudah pihak kurir berkomunikasi dengan pelanggan atau konsumen barang yang akan dikirim tersebut ,,,,,,,,,,
Agus Gunawan,5,11/23/2022 10:11,bagus bagus bagus,,,,,,,,,,,,,
muktar mobin,5,11/23/2022 10:05,bagus,,,,,,,,,,,,,
Nurul Janah,5,11/23/2022 9:51,Saya sangan berterima kasih....punya aplikasi toko pedia....bisa jualan dan bisa belanja dengan gampang....,,,,,,,,,,,,,
yulie kusumawatie,5,11/23/2022 9:48,baik,,,,,,,,,,,,,
Evan Sulaiman,5,11/23/2022 9:44,Goood,,,,,,,,,,,,,
Candra Wijaya,5,11/23/2022 9:27,Mantap,,,,,,,,,,,,,
AryaFanatix,1,11/23/2022 9:24, Pengembalian Dana Hanya Dibalikin Setengah Saja, Kecewa parah ,,,,,,,,,,,,
Erhas Jorska,1,11/23/2022 9:17, Bisa GK tokped kaya blibli. Kalo Cashback emng engga cair langsung cancel, jadi sisa refund ,,,,,,,,,,,,
een nuraini,4,11/23/2022 9:15,Bgs,,,,,,,,,,,,,
Yusman Adiannoor,5,11/23/2022 9:13,Juara 😍,,,,,,,,,,,,,
Hikmatus Sholihah,5,11/23/2022 9:11,Sangat Memuaskan Belanja Di TokPed,,,,,,,,,,,,,
Lutfi Sarifudin,4,11/23/2022 8:51,smga bli blnja di sni lgi,,,,,,,,,,,,,
Noventi Niartini,5,11/23/2022 8:45,sangat mudah dan membantu,,,,,,,,,,,,,
Arkan Hubiar,1,11/23/2022 8:36,Jangan percaya sama cb nya sering gk cair,,,,,,,,,,,,,
C Ren,5,11/23/2022 8:21,gg lah,,,,,,,,,,,,,
Dua Kasih Terutama,5,11/23/2022 8:03,Tokopedia Terbaik! ⭐⭐⭐⭐⭐,,,,,,,,,,,,,
God Like,1,11/23/2022 7:47,Uda males belanja di tokopedia sekarang gk ada pake diskon lagi cuman bisa pake vocer geratis onkir dan gratis onkir nya pun cuman potongan berapa persen sangat kecewa lah sama tokopedia yg sekarang,,,,,,,,,,,,,
Atik Kartika,1,11/23/2022 7:46,Susah belanja d sini..lebih gampang di orens ongkir ny jg mahal bgt.,,,,,,,,,,,,,
sulaeman Adi jaya,5,11/23/2022 7:35,Mantap,,,,,,,,,,,,,
Suparman Farman96,4,11/23/2022 7:34, Saya beri 4 bintang dulu,kalau barang sudah sampai pas sesuai dan aman nyaman tentram akan saya tambah full bintangnya. ,,,,,,,,,,,,
ahmad experiment,5,11/23/2022 7:32,baik,,,,,,,,,,,,,
dyanita puspitasari,1,11/23/2022 7:31, Ulasan di 2019 mohon maaf saya ganti di thn 2022 ini... Dengan kebijakan baru dimana ada biaya layanan setiap transaksi ya okelah ga msalah asal ga naik lagi, tapi aneh nya vc cashback dengan voucher gratis ongkir tidak bisa di pakai bersamaan ☺️ hmm agak gimana gitu ya jadi belanja mesti mikir² lg msh wort it apa ga klo beli online sma offline.... Tlg buat pihak management tokped agar keluhan pada costumer agar di tinjau kembali 🙂 ,,,,,,,,,,,,
Ermi Kindra,1,11/23/2022 7:25, Sy berkali2 hub tokopedia care krn akun tokped sy tdk bs diakses lg pdhl akun tsb terhub dgn indodana, gopaylater cicil dan PLUS. Bgmn sy bs byr cicilan sy kl akun tdk bs dibuka? Dan sy ada klaim barang yg blm terselesaikan. Tokopedia bgmn ini?? ,,,,,,,,,,,,
Muhammad Bashir,1,11/23/2022 7:21, aplikasi kontool gak bisa login, ,,,,,,,,,,,,
Muhammad Ramdani,4,11/23/2022 7:07,Okeh,,,,,,,,,,,,,
Andra Sakra,2,11/23/2022 6:56, Pelit ngasi gratis ongkir, mestinya bisa contoh yg warna orange ,,,,,,,,,,,,
herdian nugroho,5,11/23/2022 6:53,Good Job,,,,,,,,,,,,,
Agus Budi,5,11/23/2022 6:52,cepat proses nya,,,,,,,,,,,,,
Umar Said,1,11/23/2022 6:48, Banyak penurunan. Mulai dari diskon yang tidak bisa digabung, penyelesaian jomplain yang berpihak ke penjual dan tidak adil, begitu juga soal rekap penjualan. Tahunan belanja ditokped . Baru kali ini kecewa berat. ,,,,,,,,,,,
Bbg Tamvan,1,11/23/2022 6:37,Saatnya meninggalkan tokopedia dan beralih ke toko sebelah yg gratis ongkirnya gk neko2...terimakasih atas gratis ongkosnya selama ini,,,,,,,,,,,,,
Anas hafifi Hafifi,5,11/23/2022 6:37,oke banget tokped,,,,,,,,,,,,,
nur wahyu pangestu,5,11/23/2022 6:21, kalau bisa cara pembayaran jangan terlalu ribet , kasian yg pengguna baru jadi susah mau beli barang , karena pembayaran terlalu berbelit-belit ,,,,,,,,,,,
Eko Ari,5,11/23/2022 6:19,fitur di tokped cukup memudahkan pengguna,,,,,,,,,,,,,
Ramidah Panca Wardani,5,11/23/2022 6:18,Saya kasih bintang 5 karna sudah nyaman dengan tokopedia dan aplikasi sudah bagus 👍👍👍,,,,,,,,,,,,,
MUHAMMAD RIZAL,5,11/23/2022 6:18,ok,,,,,,,,,,,,,
putu agus budi setiawan setiawan,1,11/23/2022 6:14,Pengiriman barang tidak akurat dan masih belum di temukan,,,,,,,,,,,,,
Reubun Bekasi,1,11/23/2022 6:13, Penipuan banyak,,, mana belanja apa pun bebas ongkir... Iklan dgn kenyataan tidak sesuai semua, pembohongan publik ,,,,,,,,,
Tiko Pratomo,5,11/23/2022 6:11,Luar biasa,,,,,,,,,,,,,
YLDS,3,11/23/2022 6:07, Sudah menjadi pengguna bertahun-tahun, dan sekarang kecewa. Gratis ongkir tidak bisa lagi digabung dengan kupon diskon atau cashback. Langganan PLUS pun juga mengecewakan, kelebihannya hanya kuota bebas ongkir yang tidak dibatasi dan minimum transaksi 25rb. Selebihnya tidak ada, percuma juga kerena tetap tidak bisa dipakai bersamaan dengan kupon diskon atau cashback. Pengiriman pun sama saja dengan yang biasa, tidak prioritas. Sekarang kupon diskon dan cashback belanja menjadi tidak berguna. ,,,,,,,,,
Romy Reffi,5,11/23/2022 6:05, highclass and responsif, the best for all ,,,,,,,,,,,,
Tony Bong,5,11/23/2022 5:56,puas,,,,,,,,,,,,,
Fredy ASB,1,11/23/2022 5:55, Tadinya sudah senang karena ada diskon sesuai, tapi malah tidak bisa digabung sama gratis ongkir, ya percuma. Ditambah ongkir luar Jawa mahal lagi, ya udah good bye. Pindah toko oren keknya asik sih.... ,,,,,,,,,,
Asep Iwan,1,11/23/2022 5:54, Updatenya maksa banget, mending uninstall ,,,,,,,,,,,,
Bachtiar Sugianto,1,11/23/2022 5:53,Kecewa promo tak bisa di pakai,,,,,,,,,,,,,
Ahmad Lukman,5,11/23/2022 5:47,mantap tokped,,,,,,,,,,,,,
Tan Ryan,5,11/23/2022 5:41,good,,,,,,,,,,,,,
Ernando Yoga Kusti,3,11/23/2022 5:40, Pesanan saya lama sekali untuk mendapatkan driver, saya mesen dari pagi, sore baru dpt driver. padahal sameday ,,,,,,,,,,,
Putradwinanda Nanda,2,11/23/2022 5:40,Kecewa sama gopaylater di toko pedia limit di kasih 1jt masa cuma bisa di pake 500 doang😡😡😡 di tanya ada yg salah dengan saya.tidak ada respon,,,,,,,,,,,,,
Ikhwanul Mubalighin,5,11/23/2022 5:39,gassss,,,,,,,,,,,,,
dilara shanum,3,11/23/2022 5:32, saran saya daripada tokopedia ngiklanin terus di televisi apalagi pake artis ternama (artis korea dll) itu biaya yang tidak sedikit. lebih baik biaya/anggaran iklan dan promosi di media televisi di alihkan untuk subsidi gratis ongkir dan banyakin voucher cash back promo dll. yang penting pembeli bisa banyak keuntungan, mudah, murah dan simpel dalam belanja. ,,,,,,,,,,,
Okaaa Awkk,4,11/23/2022 5:27,Eren,,,,,,,,,,,,,
Dianto Siaw,4,11/23/2022 5:25,good,,,,,,,,,,,,,
فكري,2,11/23/2022 5:19,Banyak bug,,,,,,,,,,,,,
Lia Firanda,5,11/23/2022 5:15,Terbariiikk dari pda toko oren,,,,,,,,,,,,,
abdul aziz widodo,5,11/23/2022 5:10,oke mantap,,,,,,,,,,,,,
fahmi muhammad zaqi,5,11/23/2022 5:03,bagus,,,,,,,,,,,,,
M. Nurzaki Almubarok,1,11/23/2022 4:54, Tokopedia sekarang banyak berubah, udah bertahun tahun pakai Tokopedia skrg bebas ongkir nya dijadikan voucher. Bener bener payah Tokopedia ini! ,,,,,,,,,,,,
Erwin Wijaya,1,11/23/2022 4:46,Sangat Kecewa!!! dengan Tokopedia yang tidak bisa menggunakan gratis ongkir ketika menggunakan voucher cashback,,,,,,,,,,,,,
Sandi Septian,1,11/23/2022 4:30, Kecewa sama tokopedia sekarang, udh gk ke dulu lagi. Apalagi sekarang pengiriman nya gk jelas dari sicepat malah dioper ke JNE iya tambah lama barang datang nya. ,,,,,,,,,,,,
Chusni Mubarok,2,11/23/2022 4:13, Semakin hari semakin mahal, bebas ongkir serasa biasa karena selisih yang tidak seberapa, biaya administrasi sebesar 1000 rupiah tidak meningkatkan kualitas layanan. Aplikasi sering kali lambat. ,,,,,,,,,,,
Adi Sumardi,5,11/23/2022 4:08,Ok bngt,,,,,,,,,,,,,
Khairul Maab (Delong),3,11/23/2022 4:04, Tokopedia bagus, tapi sy sarankan agar pembayaran reguler bisa kombinasi dengan dana pada saldo tokopedia. Setelah itu rating tokopedia akan sy kasih 9 bintang. ,,,,,,,,,,,,
Davie Dwi,1,11/23/2022 4:01, Makin jelek free ongkir dan cashbanknya nggak bisa digunakan secara bersamaan, kalau nggak ada perubahan mungkin bakalan banyak yang beralih ke oren ,,,,,,,,,,,,
Devi Cayanti,3,11/23/2022 3:55,Sya sdah beberpa tahun ni menggunakan topet. Y sangat membantu .,,,,,,,,,,,,,
Alfat Ardian Saputra,5,11/23/2022 3:48,menarik sih,,,,,,,,,,,,,
fauziakbar akbar,5,11/23/2022 3:44,mantap dah pokonya pake tokopedia,,,,,,,,,,,,,
Faidir Rijani,5,11/23/2022 3:41,Sangat membantu dan memudahkan mencari barang kebutuhan,,,,,,,,,,,,,
Noe Tea,5,11/23/2022 3:40,oke,,,,,,,,,,,,,
Fearless Draco,3,11/23/2022 3:39, Mengapa tidak ada opsi kirim video di chat? Saya ingin upload video unboxing di chat dengan seller tapi cuma ada opsi kirim gambar, invoice, dan produk ,,,,,,,,,,,
Dian mayasari,2,11/23/2022 3:32, Belum pernah dapat bukti pengiriman berupa foto,jadi kalau mau belanja untuk dikirim ke alamat lain lebih suka di aplikasi sebelah yg selalu menyertakan foto si penerima paket sebagai bukti pengirimannya. Kalau di tokped cm ada nama si penerima aja,tdk disertakan foto..semoga kedepannya bs disertakan foto si penerima sbg bukti pengirimanx telah sampai dialamat trtuju. ,,,,,,,,,,,
Dede Vikar,1,11/23/2022 3:24, Aplikasi Tokopedia sekarang jelek banget!!! Gak ada gratis ongkir, ditambah kena biaya kalo belanja. 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 ,,,,,,,,,,,,
Sumarna Agay Marna,1,11/23/2022 3:19,top,,,,,,,,,,,,,
Husin Husin,5,11/23/2022 3:14,blnja di tokopedia dngn gopaylater sngat memudahkan...dngn pilihan ci2ln yg kita tentukan sendiri...,,,,,,,,,,,,,
Eko purwanto,1,11/23/2022 3:11, barang lama amat nyapenya, padahal jarak solo - sragen aja lama. belanja di shope aja solo-sragen sehari nyampe. ,,,,,,,,,,,,
Muhammad Fadhli,5,11/23/2022 3:07,Cakeeeeeeep,,,,,,,,,,,,,
Teguh Rahayu,5,11/23/2022 3:03,Sangat bermanfaat👍,,,,,,,,,,,,,
mohammad raffy,5,11/23/2022 3:02,paidodjgi,,,,,,,,,,,,,
Razqa Pratama,4,11/23/2022 2:50,Smga bgus yahh,,,,,,,,,,,,,
Siti Elifah,5,11/23/2022 2:42,belanja asyik,,,,,,,,,,,,,
reynardus tua lein,5,11/23/2022 2:40,Terbaik,,,,,,,,,,,,,
ideGenius,5,11/23/2022 2:37,my 1st App,,,,,,,,,,,,,
Wagiman Iman,5,11/23/2022 2:36,Ok,,,,,,,,,,,,,
Kusnadi Kusnadi,5,11/23/2022 2:27,Tokopedia Yess...,,,,,,,,,,,,,
Regi R,2,11/23/2022 2:24,Pengiriman kurir rekomendasi memang sangat tidak di rekomendasikan payah. Sudah 1 minggu lewat estimasi masih belum datang. Makin kesini jasa pengiriman ko makin jelek.,,,,,,,,,,,,,
Muh Zakariya Arrazi,1,11/23/2022 2:20,Jelas jelas barang yang dikirim seller cacat pas dikomplain tetap aja admin lebih berpihak sama seller.,,,,,,,,,,,,,
Andi Sazky,5,11/23/2022 2:03,aplikasi good,,,,,,,,,,,,,
M. Amir Kamson (DAENG TULUNG lengstar),4,11/23/2022 1:50,Ok. Mantap,,,,,,,,,,,,,
TAMRIN JAMAIN,4,11/23/2022 1:38,Dulu bagus! Skrng setelah pembaharuan berulang2 jdi lemot buka aplikasi berat!,,,,,,,,,,,,,
Gugun Gunawan Sukmana,5,11/23/2022 1:37,👍👍👍👍👍 top,,,,,,,,,,,,,
